process_id,section_id,so_hieu,sequence,content
695fce5597fdc5f42bd4d003,694fb818aedc69db48c72c45,58/2024/QH15,1,Nội dung đánh giá tác động của chương trình bao gồm tác động môi trường.
695fce5597fdc5f42bd4d004,694fb818aedc69db48c72c45,58/2024/QH15,2,Nội dung đánh giá tác động của dự án bao gồm tác động sinh thái.
695fce5597fdc5f42bd4d014,694fb818aedc69db48c72c4d,58/2024/QH15,1,Nội dung đánh giá đột xuất bao gồm đề xuất các giải pháp cần thiết.
695fce5b97fdc5f42bd4d369,694fb818aedc69db48c72e05,90/2025/QH15,1,Ủy ban nhân dân cấp tỉnh sửa đổi một số khoản của điều 4 như sau.
695fce5b97fdc5f42bd4d36a,694fb818aedc69db48c72e05,90/2025/QH15,2,Ủy ban nhân dân cấp tỉnh bổ sung một số khoản của điều 4 như sau.
695fce5e97fdc5f42bd4d52f,694fb818aedc69db48c72eb8,40/2019/QH14,1,Nội dung hợp tác quốc tế về kiến trúc bao gồm thừa nhận lẫn nhau về hành nghề kiến trúc.
695fce5f97fdc5f42bd4d5b0,694fb818aedc69db48c72ef5,40/2019/QH14,1,Quy chế quản lý kiến trúc bao gồm sơ đồ.
695fce5f97fdc5f42bd4d5b1,694fb818aedc69db48c72ef5,40/2019/QH14,2,Quy chế quản lý kiến trúc bao gồm bản vẽ.
695fce5f97fdc5f42bd4d5b2,694fb818aedc69db48c72ef5,40/2019/QH14,3,Quy chế quản lý kiến trúc bao gồm hình ảnh minh họa.
695fce5f97fdc5f42bd4d5c6,694fb818aedc69db48c72eff,40/2019/QH14,1,Điều kiện điều chỉnh quy chế quản lý kiến trúc được quy định là phục vụ lợi ích quốc gia.
695fce5f97fdc5f42bd4d5c7,694fb818aedc69db48c72eff,40/2019/QH14,2,Điều kiện điều chỉnh quy chế quản lý kiến trúc được quy định là phục vụ lợi ích cộng đồng.
695fce5f97fdc5f42bd4d5ce,694fb818aedc69db48c72f0d,40/2019/QH14,1,Công trình công cộng có quy mô cấp đặc biệt phải thi tuyển phương án kiến trúc.
695fce5f97fdc5f42bd4d5cf,694fb818aedc69db48c72f0d,40/2019/QH14,2,Công trình công cộng có quy mô cấp I phải thi tuyển phương án kiến trúc.
695fce5f97fdc5f42bd4d5d9,694fb818aedc69db48c72f1b,40/2019/QH14,1,Dịch vụ kiến trúc bao gồm thiết kế kiến trúc công trình.
695fce5f97fdc5f42bd4d5da,694fb818aedc69db48c72f1c,40/2019/QH14,1,Dịch vụ kiến trúc bao gồm thiết kế kiến trúc trong đồ án quy hoạch đô thị.
695fce5f97fdc5f42bd4d5db,694fb818aedc69db48c72f1c,40/2019/QH14,2,Dịch vụ kiến trúc bao gồm thiết kế kiến trúc trong quy hoạch nông thôn.
695fce5f97fdc5f42bd4d5dc,694fb818aedc69db48c72f1c,40/2019/QH14,3,Dịch vụ kiến trúc bao gồm thiết kế kiến trúc trong thiết kế đô thị.
695fce5f97fdc5f42bd4d5dd,694fb818aedc69db48c72f1d,40/2019/QH14,1,Dịch vụ kiến trúc bao gồm thiết kế kiến trúc cảnh quan.
695fce5f97fdc5f42bd4d5de,694fb818aedc69db48c72f1e,40/2019/QH14,1,Dịch vụ kiến trúc bao gồm thiết kế nội thất.
695fce5f97fdc5f42bd4d5e0,694fb818aedc69db48c72f20,40/2019/QH14,1,Dịch vụ kiến trúc bao gồm đánh giá kiến trúc công trình.
695fce5f97fdc5f42bd4d5e1,694fb818aedc69db48c72f21,40/2019/QH14,1,Dịch vụ kiến trúc bao gồm thẩm tra thiết kế kiến trúc.
695fce5f97fdc5f42bd4d603,694fb818aedc69db48c72f51,40/2019/QH14,1,Điều kiện gia hạn chứng chỉ hành nghề kiến trúc được quy định như sau.
695fce5f97fdc5f42bd4d604,694fb818aedc69db48c72f51,40/2019/QH14,2,Chứng chỉ hành nghề kiến trúc hết thời hạn sử dụng.
695fce5f97fdc5f42bd4d635,694fb818aedc69db48c72f81,40/2019/QH14,1,Điều kiện hoạt động của tổ chức hành nghề kiến trúc được quy định như sau.
695fce5f97fdc5f42bd4d636,694fb818aedc69db48c72f81,40/2019/QH14,2,Điều kiện hoạt động của tổ chức hành nghề kiến trúc là được thành lập theo quy định của pháp luật.
695fce6197fdc5f42bd4d6df,694fb818aedc69db48c73004,52/2014/QH13,1,Bộ luật cấm các hành vi kết hôn giả tạo.
695fce6197fdc5f42bd4d6e0,694fb818aedc69db48c73004,52/2014/QH13,2,Bộ luật cấm các hành vi ly hôn giả tạo.
695fce6197fdc5f42bd4d725,694fb818aedc69db48c73089,52/2014/QH13,1,Mục đích nhằm trốn tránh thực hiện nghĩa vụ nuôi dưỡng.
695fce6197fdc5f42bd4d726,694fb818aedc69db48c73089,52/2014/QH13,2,Mục đích nhằm trốn tránh thực hiện nghĩa vụ cấp dưỡng.
695fce6397fdc5f42bd4d7ff,694fb819aedc69db48c73241,27/2023/QH15,1,"Chủ sở hữu nhà ở là tổ chức, cá nhân trong nước và người Việt Nam định cư ở nước ngoài. Chủ sở hữu nhà ở có quyền bán nhà ở theo quy định của luật này, pháp luật về đất đai và quy định khác của pháp luật có liên quan. Chủ sở hữu nhà ở có quyền cho thuê mua nhà ở. Chủ sở hữu nhà ở có quyền tặng cho nhà ở. Chủ sở hữu nhà ở có quyền đổi nhà ở. Chủ sở hữu nhà ở có quyền để thừa kế nhà ở. Chủ sở hữu nhà ở có quyền thế chấp nhà ở. Chủ sở hữu nhà ở có quyền góp vốn bằng nhà ở. Chủ sở hữu nhà ở có quyền chuyển nhượng hợp đồng mua bán nhà ở theo quy định của pháp luật. Chủ sở hữu nhà ở có quyền cho thuê nhà ở. Chủ sở hữu nhà ở có quyền cho mượn nhà ở. Chủ sở hữu nhà ở có quyền cho ở nhờ nhà ở. Chủ sở hữu nhà ở có quyền ủy quyền quản lý nhà ở. Chủ sở hữu nhà ở có các quyền khác theo quy định của pháp luật. Trường hợp tặng cho nhà ở cho đối tượng không thuộc trường hợp được sở hữu nhà ở tại Việt Nam thì đối tượng này chỉ được hưởng giá trị của nhà ở đó. Trường hợp để thừa kế nhà ở cho đối tượng không thuộc trường hợp được sở hữu nhà ở tại Việt Nam thì đối tượng này chỉ được hưởng giá trị của nhà ở đó. Trường hợp luật đất đai có quy định khác về quyền của chủ sở hữu nhà ở gắn với quyền sử dụng đất ở là người Việt Nam định cư ở nước ngoài thì thực hiện theo quy định đó."
695fce6597fdc5f42bd4d91c,694fb819aedc69db48c732e3,27/2023/QH15,1,Kế hoạch phát triển nhà ở cấp tỉnh điều chỉnh phải thể hiện rõ mục đích điều chỉnh.
695fce6597fdc5f42bd4d91d,694fb819aedc69db48c732e3,27/2023/QH15,2,Kế hoạch phát triển nhà ở cấp tỉnh điều chỉnh phải thể hiện rõ yêu cầu điều chỉnh.
695fce6797fdc5f42bd4da39,694fb819aedc69db48c733b4,27/2023/QH15,1,Đối với dự án đầu tư xây dựng nhà ở phục vụ tái định cư không thuộc nguồn vốn quy định tại khoản 2 điều này thì thẩm quyền quyết định chủ đầu tư dự án đầu tư xây dựng nhà ở được quy định như sau.
695fce6797fdc5f42bd4da3a,694fb819aedc69db48c733b4,27/2023/QH15,2,Trường hợp pháp luật quy định phải tổ chức đấu thầu lựa chọn nhà đầu tư làm chủ đầu tư dự án đầu tư xây dựng nhà ở thì cơ quan có thẩm quyền thực hiện theo quy định đó.
695fce6997fdc5f42bd4dae1,694fb819aedc69db48c7344c,27/2023/QH15,1,Hồ sơ đề nghị chấp thuận chủ trương đầu tư bao gồm tài liệu liên quan khác.
695fce6997fdc5f42bd4dae2,694fb819aedc69db48c7344c,27/2023/QH15,2,"Hồ sơ đề nghị chấp thuận nhà đầu tư làm chủ đầu tư dự án đầu tư cải tạo, xây dựng lại nhà chung cư bao gồm tài liệu liên quan khác."
695fce6997fdc5f42bd4dae5,694fb819aedc69db48c73450,27/2023/QH15,1,Hồ sơ đề nghị chấp thuận chủ trương đầu tư do cơ quan quản lý nhà ở cấp tỉnh đề xuất bao gồm tài liệu liên quan khác.
695fce6997fdc5f42bd4dae6,694fb819aedc69db48c73450,27/2023/QH15,2,Tài liệu liên quan khác được đề cập đến nếu có.
695fce6a97fdc5f42bd4db87,694fb819aedc69db48c734e8,27/2023/QH15,1,Loại nhà và tiêu chuẩn diện tích nhà ở xã hội được quy định như sau.
695fce6a97fdc5f42bd4db88,694fb819aedc69db48c734e8,27/2023/QH15,2,Trường hợp cá nhân xây dựng nhà ở xã hội được quy định tại khoản 6.
695fce6c97fdc5f42bd4dc6c,694fb819aedc69db48c735b8,27/2023/QH15,1,Các hình thức huy động vốn để phát triển nhà ở bao gồm nguồn vốn hợp pháp khác.
695fce6c97fdc5f42bd4dc7d,694fb819aedc69db48c735c3,27/2023/QH15,1,Vốn để phát triển nhà ở công vụ bao gồm nguồn vốn hợp pháp khác.
695fce6c97fdc5f42bd4dc91,694fb819aedc69db48c735cd,27/2023/QH15,1,Vốn để thực hiện chính sách nhà ở xã hội bao gồm nguồn vốn hợp pháp khác.
695fce6c97fdc5f42bd4dca1,694fb819aedc69db48c735d5,27/2023/QH15,1,Vốn để phát triển nhà ở phục vụ tái định cư bao gồm nguồn vốn hợp pháp khác.
695fce6c97fdc5f42bd4dca2,694fb819aedc69db48c735d5,27/2023/QH15,2,Vốn để cải tạo nhà chung cư bao gồm nguồn vốn hợp pháp khác.
695fce6c97fdc5f42bd4dca3,694fb819aedc69db48c735d5,27/2023/QH15,3,Vốn để xây dựng lại nhà chung cư bao gồm nguồn vốn hợp pháp khác.
695fce6c97fdc5f42bd4dcab,694fb819aedc69db48c735db,27/2023/QH15,1,Vốn để phát triển nhà ở của cá nhân bao gồm nguồn vốn hợp pháp khác.
695fce6d97fdc5f42bd4dd21,694fb819aedc69db48c73631,27/2023/QH15,1,"Đối tượng được thuê, thuê mua, mua nhà ở thuộc tài sản công được quy định như sau."
695fce6d97fdc5f42bd4dd22,694fb819aedc69db48c73631,27/2023/QH15,2,Đối tượng quy định tại khoản 1 điều 45 của luật này chỉ được thuê nhà ở công vụ.
695fce6e97fdc5f42bd4dd28,694fb819aedc69db48c73634,27/2023/QH15,1,"Đối tượng được thuê, thuê mua, mua nhà ở thuộc tài sản công được quy định như sau."
695fce6e97fdc5f42bd4dd29,694fb819aedc69db48c73634,27/2023/QH15,2,Đối tượng đang thực tế sử dụng nhà ở quy định tại điểm d khoản 1 điều 13 của luật này được giải quyết cho thuê nhà ở đó.
695fce6e97fdc5f42bd4dd2a,694fb819aedc69db48c73634,27/2023/QH15,3,Đối tượng đang thực tế sử dụng nhà ở quy định tại điểm d khoản 1 điều 13 của luật này được giải quyết cho mua nhà ở đó.
695fce6e97fdc5f42bd4dd2b,694fb819aedc69db48c73635,27/2023/QH15,1,"Đối tượng được thuê, thuê mua, mua nhà ở thuộc tài sản công được quy định như sau."
695fce6e97fdc5f42bd4dd2c,694fb819aedc69db48c73635,27/2023/QH15,2,Đối tượng quy định tại khoản 11 Điều 76 của luật này được xem xét giải quyết cho thuê nhà ở xã hội.
695fce6e97fdc5f42bd4dd67,694fb819aedc69db48c73645,27/2023/QH15,1,Việc thu hồi nhà ở thuộc tài sản công được thực hiện khi thuộc trường hợp bên thuê trả lại nhà ở đang thuê.
695fce6e97fdc5f42bd4dd68,694fb819aedc69db48c73645,27/2023/QH15,2,Việc thu hồi nhà ở thuộc tài sản công được thực hiện khi thuộc trường hợp bên thuê mua trả lại nhà ở đang thuê mua.
695fce6f97fdc5f42bd4ddd9,694fb819aedc69db48c736b2,27/2023/QH15,1,"Việc xác định quyền sở hữu, quyền sử dụng đối với chỗ để xe được quy định như sau."
695fce6f97fdc5f42bd4ddda,694fb819aedc69db48c736b2,27/2023/QH15,2,"Đối với chỗ để xe đạp, xe động cơ hai bánh, xe động cơ ba bánh, xe cho người khuyết tật cho các chủ sở hữu, người sử dụng nhà chung cư thuộc quyền sở hữu chung của các chủ sở hữu nhà chung cư."
695fce6f97fdc5f42bd4dddb,694fb819aedc69db48c736b2,27/2023/QH15,3,"Đối với chỗ để xe đạp, xe động cơ hai bánh, xe động cơ ba bánh, xe cho người khuyết tật cho các chủ sở hữu, người sử dụng nhà chung cư thuộc quyền sử dụng chung của các chủ sở hữu nhà chung cư."
695fce7197fdc5f42bd4deae,694fb819aedc69db48c73738,27/2023/QH15,1,Nhà ở trong giao dịch mua bán không bắt buộc phải có giấy chứng nhận.
695fce7197fdc5f42bd4deaf,694fb819aedc69db48c73738,27/2023/QH15,2,Nhà ở trong giao dịch thuê mua không bắt buộc phải có giấy chứng nhận.
695fce7197fdc5f42bd4deb0,694fb819aedc69db48c73738,27/2023/QH15,3,Nhà ở trong giao dịch thế chấp nhà ở hình thành trong tương lai không bắt buộc phải có giấy chứng nhận.
695fce7197fdc5f42bd4deb1,694fb819aedc69db48c73738,27/2023/QH15,4,Nhà ở trong giao dịch bán nhà ở trong trường hợp giải thể không bắt buộc phải có giấy chứng nhận.
695fce7197fdc5f42bd4deb2,694fb819aedc69db48c73738,27/2023/QH15,5,Nhà ở trong giao dịch bán nhà ở trong trường hợp phá sản không bắt buộc phải có giấy chứng nhận.
695fce7197fdc5f42bd4deb3,694fb819aedc69db48c73739,27/2023/QH15,1,"Nhà ở trong giao dịch về nhà ở tổ chức tặng cho nhà tình nghĩa, nhà tình thương, nhà đại đoàn kết không bắt buộc phải có giấy chứng nhận."
695fce7197fdc5f42bd4ded6,694fb819aedc69db48c73779,27/2023/QH15,1,Trường hợp thuê nhà ở không thuộc tài sản công thì việc chấm dứt hợp đồng thuê nhà ở được thực hiện khi các bên thỏa thuận chấm dứt hợp đồng.
695fce7197fdc5f42bd4ded7,694fb819aedc69db48c7377a,27/2023/QH15,1,Trường hợp thuê nhà ở không thuộc tài sản công được hiểu rõ.
695fce7197fdc5f42bd4ded8,694fb819aedc69db48c7377a,27/2023/QH15,2,Việc chấm dứt hợp đồng thuê nhà ở được thực hiện khi nhà ở cho thuê không còn.
695fce7497fdc5f42bd4e02a,694fb819aedc69db48c738e2,258/2025/NĐ-CP,1,"Việc quản lý tài sản kết cấu hạ tầng công viên, cây xanh đã tính thành phần vốn nhà nước tại doanh nghiệp không thực hiện theo quy định."
695fce7497fdc5f42bd4e02b,694fb819aedc69db48c738e2,258/2025/NĐ-CP,2,"Việc sử dụng tài sản kết cấu hạ tầng công viên, cây xanh đã tính thành phần vốn nhà nước tại doanh nghiệp không thực hiện theo quy định."
695fce7497fdc5f42bd4e02c,694fb819aedc69db48c738e2,258/2025/NĐ-CP,3,"Việc khai thác tài sản kết cấu hạ tầng công viên, cây xanh theo nguyên tắc quản lý, sử dụng tài sản kết cấu hạ tầng công viên, cây xanh đã tính thành phần vốn nhà nước tại doanh nghiệp không thực hiện theo quy định."
695fce7597fdc5f42bd4e087,694fb819aedc69db48c7392f,258/2025/NĐ-CP,1,Nội quy công viên bao gồm những nội dung chủ yếu.
695fce7597fdc5f42bd4e088,694fb819aedc69db48c7392f,258/2025/NĐ-CP,2,Nội quy công viên bao gồm yêu cầu cần thiết khác.
695fce7697fdc5f42bd4e0e5,694fb819aedc69db48c73982,258/2025/NĐ-CP,1,Hợp đồng thực hiện dịch vụ về quản lý công viên có thể có các nội dung chủ yếu.
695fce7697fdc5f42bd4e0e6,694fb819aedc69db48c73982,258/2025/NĐ-CP,2,Hợp đồng thực hiện dịch vụ về quản lý công viên có thể có một số nội dung khác.
695fce7697fdc5f42bd4e0e7,694fb819aedc69db48c73982,258/2025/NĐ-CP,3,Một số nội dung khác không được trái quy định của pháp luật.
695fce7697fdc5f42bd4e116,694fb819aedc69db48c739b4,258/2025/NĐ-CP,1,Các trường hợp chặt hạ cây xanh được miễn giấy phép.
695fce7697fdc5f42bd4e117,694fb819aedc69db48c739b4,258/2025/NĐ-CP,2,Các trường hợp dịch chuyển cây xanh được miễn giấy phép.
695fce7697fdc5f42bd4e118,694fb819aedc69db48c739b4,258/2025/NĐ-CP,3,Cây xanh có nguy cơ đổ gãy trong trường hợp khẩn cấp do thiên tai được miễn giấy phép.
695fce7897fdc5f42bd4e199,694fb819aedc69db48c73ad9,230/2025/NĐ-CP,1,"Việc miễn, giảm tiền thuê đất đối với các tổ chức được quy định tại bộ luật số 230/2025/NĐ-CP. Các tổ chức này bao gồm doanh nghiệp, đơn vị sự nghiệp công lập, hợp tác xã, liên hiệp hợp tác xã hoạt động trong lĩnh vực nông, lâm, thủy sản. Nhà nước cho thuê đất trả tiền thuê đất hằng năm để các tổ chức sử dụng đất vào mục đích sản xuất nông, lâm nghiệp, nuôi trồng thủy sản. Các tổ chức này có sử dụng lao động là người dân tộc thiểu số cư trú hợp pháp trên địa bàn các tỉnh, thành phố trực thuộc trung ương và các địa bàn có địa giới hành chính thuộc đối tượng được hưởng chính sách hỗ trợ theo quyết định của Thủ tướng Chính phủ. Việc miễn, giảm tiền thuê đất được thực hiện theo các quy định sau đây. Hằng năm, nếu tỷ lệ phần trăm sử dụng lao động là người dân tộc thiểu số không thay đổi hoặc có thay đổi nhưng không làm ảnh hưởng đến mức miễn, giảm tiền thuê đất đã được cơ quan, người có thẩm quyền quyết định, thì tổ chức, đơn vị sử dụng lao động chỉ gửi báo cáo về tình hình sử dụng lao động là người dân tộc thiểu số trong năm kế hoạch cho cơ quan thuế biết để theo dõi. Nếu tỷ lệ phần trăm sử dụng lao động là người dân tộc thiểu số có thay đổi làm ảnh hưởng đến mức miễn, giảm tiền thuê đất đã được cơ quan, người có thẩm quyền quyết định, thì tổ chức, đơn vị sử dụng lao động phải thực hiện quy định tại điểm g khoản này. Tổ chức, đơn vị sử dụng lao động thực hiện quy định để cơ quan thuế quyết định điều chỉnh việc miễn, giảm tiền thuê đất theo quy định."
695fce7897fdc5f42bd4e1c0,694fb819aedc69db48c73ae6,230/2025/NĐ-CP,1,"Cơ quan nhà nước có thẩm quyền thực hiện kiểm tra dự án sau khi dự án hoàn thành và đưa vào hoạt động. Cơ quan nhà nước có thẩm quyền xác định cơ sở thực hiện xã hội hóa không đáp ứng quy định về loại hình hoặc tiêu chí hoặc quy mô hoặc tiêu chuẩn xã hội hóa theo quy định tại quyết định số 1466/QĐ-TTg của Thủ tướng Chính phủ theo các nội dung đã cam kết. Cơ sở thực hiện xã hội hóa phải nộp tiền thuê đất đã được miễn, giảm theo chính sách và giá đất tại thời điểm có văn bản miễn, giảm tiền thuê đất của cơ quan nhà nước có thẩm quyền. Cơ sở thực hiện xã hội hóa phải nộp tiền chậm nộp tiền thuê đất của thời gian đã được miễn, giảm tính trên số tiền thuê đất được miễn, giảm theo quy định của pháp luật về quản lý thuế. Cơ quan nhà nước có thẩm quyền thực hiện kiểm tra dự án xây dựng sau khi dự án xây dựng hoàn thành và đưa vào hoạt động. Cơ quan nhà nước có thẩm quyền xác định cơ sở thực hiện xã hội hóa không đáp ứng danh mục các loại hình, tiêu chí, quy mô, tiêu chuẩn theo quy định tại quyết định số 1466/QĐ-TTg của Thủ tướng Chính phủ do danh mục này được sửa đổi, bổ sung, thay thế. Cơ quan nhà nước có thẩm quyền xác định trong quá trình hoạt động cấp có thẩm quyền thay đổi địa giới hành chính hoặc nâng cấp địa giới hành chính từ không phải đô thị thành đô thị tại địa bàn thực hiện dự án. Cơ sở thực hiện xã hội hóa vẫn hoạt động đúng, đủ điều kiện và tiêu chí tại thời điểm được cấp có thẩm quyền phê duyệt ưu đãi tiền thuê đất. Cơ sở thực hiện xã hội hóa được hưởng mức ưu đãi đã được phê duyệt."
695fce7897fdc5f42bd4e1c5,694fb819aedc69db48c73ae8,230/2025/NĐ-CP,1,"Việc kiểm tra, xác định theo quy định tại điểm b, điểm c khoản này được thực hiện sau khi dự án hoàn thành đưa vào hoạt động. Việc kiểm tra, xác định được thực hiện trong khoảng thời gian quy định tại danh mục các loại hình, tiêu chí, quy mô, tiêu chuẩn của từng lĩnh vực xã hội hóa theo quy định tại quyết định số 1466/QĐ-TTg của Thủ tướng Chính phủ. Việc kiểm tra, xác định được thực hiện hoặc sau 30 ngày kể từ ngày dự án hoàn thành đưa vào hoạt động. Cơ sở thực hiện xã hội hóa phải gửi văn bản đến cơ quan thuế đối với trường hợp giảm tiền thuê đất để thông báo dự án đã hoàn thành đưa vào hoạt động. Cơ sở thực hiện xã hội hóa phải gửi văn bản đến cơ quan có chức năng quản lý nhà nước về đất đai đối với trường hợp miễn tiền thuê đất để thông báo dự án đã hoàn thành đưa vào hoạt động. Văn bản gửi kèm theo các hồ sơ, tài liệu có liên quan để kiểm tra xác định việc đáp ứng quy định về loại hình, tiêu chí, quy mô, tiêu chuẩn xã hội hóa theo quyết định số 1466/QĐ-TTg của Thủ tướng Chính phủ. Văn bản gửi kèm theo các hồ sơ, tài liệu có liên quan để thống kê, tổng hợp các trường hợp được miễn tiền thuê đất theo quy định. Chậm nhất 30 ngày kể từ ngày nhận được văn bản của cơ sở thực hiện xã hội hóa, cơ quan thuế thực hiện kiểm tra đối với trường hợp giảm tiền thuê đất. Chậm nhất 30 ngày kể từ ngày nhận được văn bản của cơ sở thực hiện xã hội hóa, cơ quan có chức năng quản lý nhà nước về đất đai thực hiện kiểm tra đối với trường hợp miễn tiền thuê đất. Cơ quan thuế phối hợp với các cơ quan có liên quan thực hiện theo quy định tại điểm c khoản này. Cơ quan có chức năng quản lý nhà nước về đất đai phối hợp với các cơ quan có liên quan thực hiện theo quy định tại điểm c khoản này. Trường hợp dự án của cơ sở thực hiện xã hội hóa không đáp ứng về loại hình hoặc tiêu chí hoặc quy mô hoặc tiêu chuẩn xã hội hóa theo quyết định số 1466/QĐ-TTg của Thủ tướng Chính phủ, các cơ quan trên có trách nhiệm báo cáo Ủy ban nhân dân cấp tỉnh xử lý theo quy định tại điểm b khoản này. Trường hợp dự án của cơ sở thực hiện xã hội hóa đáp ứng danh mục các loại hình, tiêu chí, quy mô, tiêu chuẩn về xã hội hóa, cơ quan thuế xác nhận và thông báo bằng văn bản cho cơ sở thực hiện xã hội hóa trong trường hợp giảm tiền thuê đất. Trường hợp dự án của cơ sở thực hiện xã hội hóa đáp ứng danh mục các loại hình, tiêu chí, quy mô, tiêu chuẩn về xã hội hóa, cơ quan có chức năng quản lý nhà nước về đất đai xác nhận và thông báo bằng văn bản cho cơ sở thực hiện xã hội hóa trong trường hợp miễn tiền thuê đất. Cơ quan thuế lưu bổ sung hồ sơ miễn, giảm. Cơ quan có chức năng quản lý nhà nước về đất đai lưu bổ sung hồ sơ miễn, giảm."
695fce7e97fdc5f42bd4e455,694fb819aedc69db48c73bee,192/2025/NĐ-CP,1,"Việc thống nhất về vị trí khu đất để đầu tư xây dựng nhà ở cho lực lượng vũ trang nhân dân được thực hiện như sau. Nội dung văn bản thống nhất của Ủy ban nhân dân cấp tỉnh bao gồm vị trí khu đất. Nội dung văn bản thống nhất của Ủy ban nhân dân cấp tỉnh bao gồm thông tin về quy hoạch đô thị và nông thôn. Nội dung văn bản thống nhất của Ủy ban nhân dân cấp tỉnh bao gồm hiện trạng sử dụng đất. Nội dung văn bản thống nhất của Ủy ban nhân dân cấp tỉnh bao gồm thông tin khác (nếu có). Trường hợp vị trí khu đất chưa có hoặc chưa phù hợp với quy hoạch đô thị và nông thôn, chưa có chương trình, kế hoạch phát triển nhà ở thì Ủy ban nhân dân cấp tỉnh có trách nhiệm tổ chức hoặc chỉ đạo lập chương trình phát triển nhà ở. Ủy ban nhân dân cấp tỉnh có trách nhiệm thẩm định chương trình phát triển nhà ở. Ủy ban nhân dân cấp tỉnh có trách nhiệm phê duyệt chương trình phát triển nhà ở. Ủy ban nhân dân cấp tỉnh có trách nhiệm cập nhật chương trình phát triển nhà ở. Ủy ban nhân dân cấp tỉnh có trách nhiệm điều chỉnh chương trình phát triển nhà ở. Ủy ban nhân dân cấp tỉnh có trách nhiệm lập quy hoạch đô thị và nông thôn. Ủy ban nhân dân cấp tỉnh có trách nhiệm thẩm định quy hoạch đô thị và nông thôn. Ủy ban nhân dân cấp tỉnh có trách nhiệm phê duyệt quy hoạch đô thị và nông thôn. Ủy ban nhân dân cấp tỉnh có trách nhiệm cập nhật quy hoạch đô thị và nông thôn. Ủy ban nhân dân cấp tỉnh có trách nhiệm điều chỉnh quy hoạch đô thị và nông thôn. Quy hoạch đô thị và nông thôn làm cơ sở cho việc lập báo cáo nghiên cứu khả thi đầu tư xây dựng. Quy hoạch đô thị và nông thôn làm cơ sở cho việc thẩm định báo cáo nghiên cứu khả thi đầu tư xây dựng. Quy hoạch đô thị và nông thôn làm cơ sở cho việc phê duyệt báo cáo nghiên cứu khả thi đầu tư xây dựng. Quy hoạch đô thị và nông thôn làm cơ sở cho việc lập báo cáo kinh tế - kỹ thuật đầu tư xây dựng. Quy hoạch đô thị và nông thôn làm cơ sở cho việc thẩm định báo cáo kinh tế - kỹ thuật đầu tư xây dựng. Quy hoạch đô thị và nông thôn làm cơ sở cho việc phê duyệt báo cáo kinh tế - kỹ thuật đầu tư xây dựng. Quy hoạch đô thị và nông thôn làm cơ sở cho việc triển khai các bước tiếp theo của dự án."
695fce7f97fdc5f42bd4e4f6,694fb819aedc69db48c73c58,75/2025/NĐ-CP,1,Nghị định này áp dụng đối với cơ quan nhà nước.
695fce8697fdc5f42bd4e7b8,694fb819aedc69db48c73dfb,151/2025/NĐ-CP,1,Tiêu chí xác định công trình trong kế hoạch sử dụng đất cấp xã bao gồm hiệu quả kinh tế.
695fce8697fdc5f42bd4e7b9,694fb819aedc69db48c73dfb,151/2025/NĐ-CP,2,Tiêu chí xác định dự án trong kế hoạch sử dụng đất cấp xã bao gồm hiệu quả xã hội.
695fce8697fdc5f42bd4e7ba,694fb819aedc69db48c73dfb,151/2025/NĐ-CP,3,Tiêu chí xác định công trình và dự án trong kế hoạch sử dụng đất cấp xã bao gồm hiệu quả môi trường.
695fce8a97fdc5f42bd4e917,694fb81aaedc69db48c73ed0,144/2025/NĐ-CP,1,"Trình tự, thủ tục chuyển đổi công năng nhà ở thuộc tài sản công quy định tại khoản 1 điều này được thực hiện như sau."
695fce8a97fdc5f42bd4e918,694fb81aaedc69db48c73ed0,144/2025/NĐ-CP,2,Thời gian thực hiện thủ tục quy định tại khoản này không quá 30 ngày.
